,CompanyName,Detail,RocketStatus,MissionCost,MissionStatus,DateTime,Match,Location,Latitude,Longitude,SpacePort,Country,Owner,Year
3976,Boeing,Delta II 7320-10C | NOAA-N,StatusRetired,,Success,2005-05-20 10:22:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2005
3977,Boeing,Delta II 7920-10C | Aqua,StatusRetired,,Success,2002-05-04 09:54:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2002
3978,General Dynamics,Atlas-E/F SGS-1 | GPS-6,StatusRetired,,Success,1980-04-26 22:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
3979,US Air Force,Titan III(23)B | OPS 7776,StatusRetired,,Success,1971-01-21 18:28:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
3980,Northrop,Minotaur C (Taurus) | Orbiting Carbon Observatory,StatusActive,45.0 ,Failure,2009-02-24 09:55:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
3981,ULA,Delta II 7320-10C | NOAA-N Prime,StatusRetired,,Success,2009-02-06 10:22:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
3982,General Dynamics,Atlas-E/F MSD | NOSS-3,StatusRetired,,Success,1980-03-03 09:27:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
3983,General Dynamics,Atlas-E/F SGS-1 | GPS-5,StatusRetired,,Success,1980-02-09 23:08:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
3984,General Dynamics,Atlas-H MSD | NOSS-8,StatusRetired,,Success,1986-02-09 10:06:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1986
3985,ULA,Atlas V 401 | Landsat 8,StatusActive,109.0 ,Success,2013-02-11 18:02:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2013
3986,Martin Marietta,"Titan IIID | KH-9, S3 & SSF-B-26",StatusRetired,,Success,1974-10-29 19:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1974
3987,US Air Force,Titan III(23)B | OPS 7568,StatusRetired,,Success,1970-10-23 17:40:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1970
3988,General Dynamics,Atlas-E/F SGS-2 | GPS-11,StatusRetired,,Success,1985-10-09 02:53:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1985
3989,US Air Force,Titan IIIB | OPS 4248,StatusRetired,59.0 ,Success,1969-03-04 19:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
3990,Boeing,Delta II 7920-10C | MS-4,StatusRetired,,Success,1997-09-27 01:23:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1997
3991,Martin Marietta,Titan IIID | KH-9 & SSF-D-2,StatusRetired,,Success,1978-03-16 18:43:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
3992,General Dynamics,Atlas-E/F SGS-2 | GPS-10,StatusRetired,,Success,1984-09-08 21:41:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1984
3993,Martin Marietta,Titan 34D | KH-11,StatusRetired,,Failure,1985-08-28 21:20:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1985
3994,ULA,Atlas V 401 | DMSP-5D3 F19,StatusActive,109.0 ,Success,2014-04-03 14:46:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2014
3995,Boeing,Delta II 7920-10C | Iridium IS-1,StatusRetired,,Success,2002-02-11 17:43:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2002
3996,US Air Force,Titan III(23)B | OPS 7874,StatusRetired,,Success,1970-08-18 14:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1970
3997,General Dynamics,Atlas-E/F SGS-1 | GPS-3,StatusRetired,,Success,1978-10-07 00:28:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
3998,Martin Marietta,Titan 34D | USA-33 (KH-11),StatusRetired,,Success,1988-11-06 18:03:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1988
3999,ULA,Delta II 7320-10C | SMAP / ELaNa X,StatusRetired,,Success,2015-01-31 14:22:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2015
4000,US Air Force,Titan IIIB | OPS 7585,StatusRetired,59.0 ,Success,1969-01-22 19:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
4001,US Air Force,Titan IIIB | OPS 6518,StatusRetired,59.0 ,Success,1968-12-04 19:23:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1968
4002,Martin Marietta,Titan III(34)B Agena-D | Quasar 3,StatusRetired,,Success,1978-08-05 00:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
4003,US Air Force,Titan III(24)B | OPS 5499,StatusRetired,,Success,1975-10-09 19:15:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1975
4004,General Dynamics,Atlas-E/F Star-37S-ISS | Tiros-N,StatusRetired,,Success,1978-10-13 11:23:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
4005,ULA,Atlas V 401 | NROL-55,StatusActive,109.0 ,Success,2015-10-08 12:49:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2015
4006,Martin Marietta,Titan II(23)G | USA-45,StatusRetired,35.0 ,Success,1989-09-06 01:48:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1989
4007,General Dynamics,Atlas-E/F Agena D | Seasat,StatusRetired,,Success,1978-06-27 01:12:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
4008,Martin Marietta,Titan IIID | KH-11,StatusRetired,,Success,1978-06-14 18:28:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
4009,Boeing,Delta II 7320-10C | EO-1 / SAC-C,StatusRetired,,Success,2000-11-21 18:24:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2000
4010,General Dynamics,Atlas-SLV3 Burner-2 | STP P68-1,StatusRetired,,Failure,1968-08-16 20:57:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1968
4011,US Air Force,Titan IIIB | OPS 5247,StatusRetired,59.0 ,Success,1968-08-06 18:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1968
4012,US Air Force,Titan IIIB | OPS 5187,StatusRetired,59.0 ,Success,1968-08-06 16:33:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1968
4013,General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-H,StatusRetired,,Success,1988-09-24 10:02:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1988
4014,US Air Force,Titan III(23)B | OPS 8455,StatusRetired,,Success,1969-10-24 18:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
4015,US Air Force,Titan IIIB | OPS 5296,StatusRetired,59.0 ,Success,1968-11-06 19:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1968
4016,Martin Marietta,Titan 34D | OPS-0721 (KH-9),StatusRetired,,Success,1983-06-20 18:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4017,Martin Marietta,Titan 34D | USA-27 (KH-11),StatusRetired,,Success,1987-10-26 21:32:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1987
4018,Martin Marietta,Titan IIID | KH-9 & SSF-C-5,StatusRetired,,Success,1975-06-08 18:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1975
4019,US Air Force,Titan III(23)B | OPS 7807,StatusRetired,,Success,1969-08-23 16:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
4020,General Dynamics,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F9,StatusRetired,,Success,1988-02-03 05:53:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1988
4021,ULA,Delta II 7320-10C | OCO-2,StatusRetired,,Success,2014-07-02 09:56:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2014
4022,General Dynamics,Atlas-E/F SGS-1 | GPS-4,StatusRetired,,Success,1978-12-11 03:59:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1978
4023,Lockheed,Titan IV(404)B | NROL-20 (KH-11 Kennen),StatusRetired,,Success,2005-10-19 18:05:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2005
4024,ULA,Atlas V 401 | WorldView 3,StatusActive,109.0 ,Success,2014-08-13 18:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2014
4025,Boeing,Delta II 7320-10C | QuickBird,StatusRetired,,Success,2001-10-18 18:51:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2001
4026,Lockheed,Titan IV(404)B | NROL-14 (KH-11 Kennen),StatusRetired,,Success,2001-10-05 21:21:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2001
4027,General Dynamics,Atlas-SLV3 Agena-D | KH-7 Gambit 4026,StatusRetired,,Success,1966-03-18 20:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1966
4028,Northrop,Minotaur C (Taurus) | Orbview-4/QuikTOMS,StatusActive,45.0 ,Failure,2001-09-21 18:49:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2001
4029,US Air Force,Titan IIIB | OPS 5310,StatusRetired,59.0 ,Success,1969-04-15 17:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
4030,General Dynamics,Atlas-E/F OV1 | OV1-17/OV1-18/OV1-19,StatusRetired,,Success,1969-03-18 07:47:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1969
4031,ULA,Delta II 7320-10C | Jason-2,StatusRetired,,Success,2008-06-20 07:46:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2008
4032,ULA,Atlas V 541 | NROL-35,StatusActive,145.0 ,Success,2014-12-13 03:19:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2014
4033,Martin Marietta,Titan II(23)G | USA-32,StatusRetired,35.0 ,Success,1988-09-05 09:25:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1988
4034,SpaceX,Falcon 9 v1.1 | Jason-3,StatusRetired,56.5 ,Success,2016-01-17 18:42:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2016
4035,General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-B,StatusRetired,,Failure,1980-05-29 10:53:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
4036,General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-E,StatusRetired,,Success,1983-03-28 15:52:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4037,General Dynamics,Atlas-E/F Burner | P72-1,StatusRetired,,Success,1972-10-02 20:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4038,US Air Force,Titan III(24)B | OPS 2925,StatusRetired,,Success,1983-04-17 18:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4039,Martin Marietta,Titan IIID | KH-11,StatusRetired,,Success,1981-09-03 18:29:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1981
4040,US Air Force,Titan III(24)B | OPS 8888,StatusRetired,,Success,1972-09-01 17:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4041,ULA,Delta II 7420-10C | COSMO-4,StatusRetired,,Success,2010-11-06 02:20:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2010
4042,Lockheed,Titan II(23)G | USA-172,StatusRetired,35.0 ,Success,2003-10-18 16:17:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2003
4043,Boeing,Delta II 7920-10C | Jason-1 / TIMED,StatusRetired,,Success,2001-12-07 15:07:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2001
4044,General Dynamics,Atlas-H MSD | NOSS-6,StatusRetired,,Success,1983-06-09 23:23:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4045,ULA,Atlas V 401 | NROL-36,StatusActive,109.0 ,Success,2012-09-13 21:39:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2012
4046,Martin Marietta,Titan IIID | KH-9 & SSF-B-23,StatusRetired,,Success,1972-07-07 17:46:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4047,Boeing,Delta II 7920-10C | Gravity Probe B,StatusRetired,,Success,2004-04-20 16:57:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2004
4048,Martin Marietta,"Titan IIID | KH-9, SSF-B-24 & SSF-C-4",StatusRetired,,Success,1973-11-10 20:09:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4049,ULA,Delta IV Heavy | NROL-49,StatusActive,350.0 ,Success,2011-01-20 21:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2011
4050,Martin Marietta,Titan III(34)B Agena-D | Jumpseat 7,StatusRetired,,Success,1983-07-31 15:41:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4051,Martin Marietta,Titan IIID | KH-11,StatusRetired,,Success,1982-11-17 21:22:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1982
4052,ULA,Atlas V 401 | DMSP-5D3-F18,StatusActive,109.0 ,Success,2009-10-18 16:12:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
4053,General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-C,StatusRetired,,Success,1981-06-23 10:52:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1981
4054,Martin Marietta,Titan IIID | KH-9 & SSF-C-3,StatusRetired,,Success,1972-10-10 18:03:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4055,US Air Force,Titan III(24)B | OPS 6574,StatusRetired,,Failure,1972-05-20 15:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4056,General Dynamics,Atlas-H MSD | NOSS-5,StatusRetired,,Success,1983-02-09 13:47:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4057,Northrop,Minotaur IV | SBSS,StatusActive,46.0 ,Success,2010-09-26 04:41:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2010
4058,US Air Force,Titan III(24)B | OPS 3978,StatusRetired,,Success,1972-12-21 17:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4059,Martin Marietta,Titan IIID | KH-9 & SSF-D-4,StatusRetired,,Success,1982-05-11 18:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1982
4060,Northrop,Minotaur C (Taurus) | ROCSAT-2,StatusActive,45.0 ,Success,2004-05-20 17:47:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2004
4061,Martin Marietta,Titan IIID | KH-9,StatusRetired,,Success,1973-03-09 21:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4062,US Air Force,Titan III(24)B | OPS 2093,StatusRetired,,Success,1973-05-16 16:40:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4063,ULA,Delta II 7320-10C | WISE,StatusRetired,,Success,2009-12-14 14:09:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
4064,Lockheed,Atlas IIAS | NROL-18 (Intruder 6A & 6B),StatusRetired,,Success,2003-12-02 10:04:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2003
4065,Martin Marietta,Titan-III(33)B Agena-D | Jumpseat 3,StatusRetired,,Success,1973-08-21 16:07:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4066,General Dynamics,Atlas-E/F SGS-1 | GPS-7,StatusRetired,,Failure,1981-12-19 01:10:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1981
4067,US Air Force,Titan III(24)B | OPS 2849,StatusRetired,,Success,1982-01-21 19:36:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1982
4068,Martin Marietta,Titan IIID | KH-9,StatusRetired,,Success,1973-07-13 20:24:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4069,Boeing,Delta II 7920-10L | Aura,StatusRetired,,Success,2004-07-15 10:02:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2004
4070,US Air Force,Titan III(24)B | OPS 4018,StatusRetired,,Failure,1973-06-26 00:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4071,Northrop,Minotaur I | NROL-66,StatusActive,40.0 ,Success,2011-02-06 12:26:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2011
4072,Lockheed,Atlas IIAS | NROL-13 (Intruder FA & 5B),StatusRetired,,Success,2001-09-09 15:25:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2001
4073,Martin Marietta,Titan 34D | KH-9,StatusRetired,,Failure,1986-04-18 18:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1986
4074,Martin Marietta,Titan III(34)B Agena-D | Quasar 4,StatusRetired,,Success,1980-12-13 00:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
4075,ULA,Delta II 7920-10C | STSS-ATRR,StatusRetired,,Success,2009-05-05 20:24:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
4076,US Air Force,Titan III(24)B | OPS 6275,StatusRetired,,Success,1973-09-27 17:15:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1973
4077,Martin Marietta,Titan-III(33)B Agena-D | Jumpseat 1,StatusRetired,,Success,1971-03-21 03:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
4078,General Dynamics,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F7,StatusRetired,,Success,1983-11-18 06:32:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4079,Northrop,"Minotaur C (Taurus) | Glory, KySat-1, Hermes, and Explorer-1 [PRIME]",StatusActive,45.0 ,Failure,2011-03-04 10:09:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2011
4080,Northrop,Minotaur I | XSS-11,StatusActive,40.0 ,Success,2005-04-11 13:35:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2005
4081,US Air Force,Titan III(24)B | OPS 8607,StatusRetired,,Success,1971-08-12 15:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
4082,General Dynamics,Atlas-E/F SGS-2 | GPS-8,StatusRetired,,Success,1983-07-14 10:21:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1983
4083,Martin Marietta,Titan 34D | USA-6 (KH-11),StatusRetired,,Success,1984-12-04 18:03:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1984
4084,General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-F,StatusRetired,,Success,1984-12-12 10:42:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1984
4085,Northrop,Pegasus XL | DART,StatusActive,40.0 ,Success,2005-04-15 17:27:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2005
4086,ULA,Atlas V 501 | NROL-41,StatusActive,120.0 ,Success,2010-09-21 04:03:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2010
4087,ULA,"Delta IV Medium+ (5,2) | NROL-25",StatusRetired,,Success,2012-04-03 23:12:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2012
4088,General Dynamics,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F6,StatusRetired,,Success,1982-12-21 02:38:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1982
4089,US Air Force,Titan III(24)B | OPS 1776,StatusRetired,,Success,1974-06-06 16:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1974
4090,Martin Marietta,Titan III(34)B Agena-D | Quasar 6,StatusRetired,,Success,1985-02-08 00:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1985
4091,General Dynamics,Atlas-E/F OIS | Geosat,StatusRetired,,Success,1985-03-13 02:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1985
4092,Boeing,Delta II 7320-10C | ICESat / CHIPSat,StatusRetired,,Success,2003-01-13 00:45:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2003
4093,Lockheed,Titan II(23)G | Coriolis,StatusRetired,35.0 ,Success,2003-01-06 14:19:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2003
4094,US Air Force,Titan III(23)B | OPS 7899,StatusRetired,,Success,1971-04-22 15:30:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
4095,Martin Marietta,Titan IIID | KH-9),StatusRetired,,Success,1980-06-18 18:29:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
4096,General Dynamics,Atlas-E/F PTS | P73-3,StatusRetired,,Success,1974-07-14 05:17:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1974
4097,General Dynamics,Atlas-E/F MSD | NOSS-4,StatusRetired,,Failure,1980-12-09 07:18:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1980
4098,ULA,Delta II 7920-10C | WorldView-2,StatusRetired,,Success,2009-10-08 18:51:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2009
4099,Martin Marietta,Titan IIID | KH-9,StatusRetired,,Success,1971-06-15 18:41:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
4100,ULA,Atlas V 411 | NROL-34,StatusActive,115.0 ,Success,2011-04-15 04:24:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2011
4101,General Dynamics,Atlas-E/F OV1 | OV1-20 OV1-21,StatusRetired,,Success,1971-08-07 00:11:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1971
4102,US Air Force,Titan III(24)B | OPS 1678,StatusRetired,,Success,1972-03-17 17:00:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4103,Martin Marietta,"Titan IIID | KH-9, SSF-B-25, IRCB",StatusRetired,,Success,1974-04-10 20:20:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1974
4104,Northrop,Pegasus XL | SCISAT-1,StatusActive,40.0 ,Success,2003-08-13 02:09:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2003
4105,General Dynamics,Atlas-H MSD | NOSS-7,StatusRetired,,Success,1984-02-05 18:44:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1984
4106,Martin Marietta,Titan-III(33)B Agena-D | Jumpseat 2,StatusRetired,,Failure,1972-02-16 09:59:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,1972
4107,ULA,Delta II 7320-10C | SAC-D,StatusRetired,,Success,2011-06-10 14:20:00+00:00,37,"Vandenberg AFB, California, USA",34.732778,-120.568056,Vandenberg AFB, USA, USA,2011
